shipment_id,shipment_volume,distance_km,transport_cost,warehouse_load_pct,weather_risk,traffic_index,shipping_mode,delivery_days,on_time
SHP1108,455,745.21,659.77,82.31,1,69.88,Standard,4.67,1
SHP1109,471,1576.59,8317.35,94.5,3,43.38,Second Class,6.05,0
SHP1110,41,514.87,5175.13,68.71,3,30.69,First Class,2.79,1
SHP1111,323,1419.09,6383.91,55.91,0,96.89,Standard,5.16,0
SHP1112,131,692.1,1470.28,88.8,2,28.38,Standard,5.39,0
SHP1113,112,1764.06,4870.48,85.1,1,62.32,Standard,6.72,0
SHP1114,160,1590.94,6110.6,67.52,1,41.81,Standard,4.93,1
SHP1115,113,545.87,4187.79,84.91,2,41.13,Standard,5.44,0
SHP1116,255,1387.5,1521.62,52.41,3,67.57,Standard,7.14,0
SHP1117,497,609.66,2310.45,73.32,1,83.83,Second Class,5.51,0
SHP1118,301,1093.42,7711.38,91.24,0,82.17,Standard,5.71,0
SHP1119,367,1186.97,455.07,55.67,3,89.5,First Class,6.11,0
SHP1120,256,1494.12,6423.43,66.43,3,43.43,Standard,6.93,0
SHP1121,26,48.89,8994.6,96.82,1,57.26,Second Class,4.16,1
SHP1122,60,400.18,216.22,86.88,2,20.75,Same Day,1.04,1
SHP1123,149,1282.89,1575.25,92.66,3,79.75,Standard,7.1,0
SHP1124,136,1016.52,6116.18,60.04,2,44.19,Standard,5.45,0
SHP1125,423,894.61,680.92,99.77,1,64.92,Second Class,4.53,1
SHP1126,424,104.1,5369.64,44.92,3,33.54,Standard,4.94,1
SHP1127,429,630.16,6203.4,68.72,3,85.55,Second Class,6.07,0
SHP1128,326,1557.85,5355.1,66.15,2,85.38,Second Class,6.46,0
SHP1129,286,60.45,3381.88,86.9,0,90.2,Standard,4.1,1
SHP1130,331,716.6,6320.95,94.06,1,23.67,Second Class,3.22,1
SHP1131,215,1701.54,5409.51,82.52,2,99.4,Second Class,7.44,0
SHP1132,341,96.33,1987.59,75.74,1,39.82,Standard,4.06,1
SHP1133,401,1350.72,5133.75,62.78,2,44.75,First Class,3.64,1
SHP1134,386,467.41,7954.88,68.17,2,39.95,Second Class,3.96,1
SHP1135,314,1560.56,6051.47,68.1,0,41.4,Second Class,3.19,1
SHP1136,47,1344.19,4325.35,36.32,2,64.21,Standard,6.11,0
SHP1137,367,1594.84,2996.02,67.7,2,39.18,First Class,4.4,1
SHP1138,195,392.58,910.09,90.64,0,51.5,First Class,1.97,1
SHP1139,376,958.67,2314.95,81.1,2,72.45,Standard,7.07,0
SHP1140,278,1403.79,249.0,86.72,2,86.88,First Class,4.52,1
SHP1141,442,446.03,8881.64,60.38,0,75.42,Second Class,4.01,1
SHP1142,182,419.19,2118.97,69.38,2,67.55,Standard,6.66,0
SHP1143,467,53.79,7361.65,37.18,1,31.82,Standard,4.11,1
SHP1144,425,1725.53,1642.51,59.89,1,85.29,First Class,4.89,1
SHP1145,178,1279.48,2659.87,65.84,2,22.98,Standard,4.71,1
SHP1146,251,1145.83,3851.75,51.59,0,41.14,Standard,3.54,1
SHP1147,275,1340.47,3020.99,37.03,0,24.56,Second Class,3.31,1
SHP1148,388,959.25,7215.4,79.88,1,73.39,Standard,5.05,0
SHP1149,350,859.66,8625.59,63.28,3,49.47,Standard,5.48,0
SHP1150,428,811.91,7896.36,62.02,0,72.16,Standard,4.43,1
SHP1151,197,1154.59,1509.16,51.25,3,47.76,Standard,6.14,0
SHP1152,262,366.76,7023.69,69.96,0,56.46,Standard,4.19,1
SHP1153,226,1599.07,1459.33,63.47,1,56.64,Standard,5.06,0
SHP1154,456,1462.1,8233.42,65.81,1,23.65,Standard,4.68,1
SHP1155,166,632.47,4733.23,72.76,1,54.42,Standard,4.62,1
SHP1156,301,1043.6,3126.97,35.41,0,71.29,Standard,4.62,1
SHP1157,77,258.14,1539.68,94.0,3,63.68,Standard,6.86,0
SHP1158,428,1750.36,254.51,39.62,1,26.02,Standard,5.51,0
SHP1159,204,1625.69,2344.33,64.31,3,73.44,First Class,4.66,1
SHP1160,183,1659.81,8239.08,48.48,2,44.71,First Class,4.86,1
SHP1161,299,601.23,7205.77,69.05,2,21.15,Standard,4.97,1
SHP1162,259,308.6,8732.67,53.21,1,32.45,Second Class,3.04,1
SHP1163,427,385.13,1041.74,90.9,2,59.8,Standard,4.4,1
SHP1164,275,166.55,5390.78,60.76,3,44.83,Standard,6.16,0
SHP1165,268,220.6,2425.78,76.52,3,75.55,Standard,5.04,0
SHP1166,70,132.99,4955.03,51.18,3,39.25,Second Class,4.55,1
SHP1167,30,1781.73,2986.03,36.26,0,81.82,Standard,5.96,0
SHP1168,211,137.93,2658.67,61.27,2,42.92,First Class,3.2,1
SHP1169,499,242.91,5228.53,69.87,1,69.67,Standard,5.62,0
SHP1170,460,1489.92,1772.37,64.87,3,83.94,Same Day,5.1,0
SHP1171,321,1046.53,4301.83,97.53,3,50.84,Standard,6.04,0
SHP1172,322,1395.08,5909.69,80.94,3,23.74,Standard,6.96,0
SHP1173,207,1137.49,1284.41,99.72,0,62.84,Standard,4.68,1
SHP1174,105,1588.5,8385.76,54.18,1,99.63,Standard,6.68,0
SHP1175,24,1151.05,4625.66,86.29,2,97.52,Second Class,5.21,0
SHP1176,182,942.21,7402.82,71.11,2,37.68,Same Day,2.06,1
SHP1177,171,1284.39,5937.06,74.76,1,80.46,First Class,4.42,1
SHP1178,111,808.07,6433.51,99.08,0,47.6,Standard,4.66,1
SHP1179,144,626.18,6487.76,77.51,0,32.82,Standard,2.7,1
SHP1180,31,844.44,7894.63,93.42,2,73.27,Second Class,5.62,0
SHP1181,311,309.64,5580.41,82.17,1,60.07,Second Class,3.26,1
SHP1182,465,1434.85,2612.22,43.28,1,63.14,Second Class,5.8,0
SHP1183,351,472.96,1030.66,80.46,3,86.19,Standard,6.02,0
SHP1184,235,280.59,5515.32,66.48,0,46.92,Second Class,2.15,1
SHP1185,221,447.2,737.22,94.72,3,73.37,Same Day,3.52,1
SHP1186,167,1516.52,2285.45,87.44,1,49.3,Second Class,4.49,1
SHP1187,88,597.71,687.26,41.77,3,23.42,Second Class,5.16,0
SHP1188,307,1236.46,5007.66,43.7,3,50.24,Second Class,5.6,0
SHP1189,291,1542.26,1568.99,39.52,2,96.0,First Class,5.22,0
SHP1190,23,144.55,5552.1,67.06,1,58.66,Standard,4.57,1
SHP1191,219,1378.22,7149.16,40.25,0,28.66,Standard,3.76,1
SHP1192,153,557.26,7423.64,82.04,0,75.03,Second Class,2.97,1
SHP1193,101,393.84,2889.46,70.9,3,97.07,Standard,6.56,0
SHP1194,357,1241.58,5008.25,89.33,0,92.64,Second Class,4.28,1
SHP1195,272,1638.08,5132.65,53.19,1,65.76,Standard,5.3,0
SHP1196,324,534.56,4335.05,68.74,1,50.1,Standard,5.05,0
SHP1197,362,1026.06,5947.76,42.64,2,66.45,First Class,4.52,1
SHP1198,491,525.25,2009.27,92.5,3,85.27,Standard,5.56,0
SHP1199,405,999.94,8816.3,46.38,2,88.9,Standard,5.78,0
SHP1200,317,1121.24,1018.01,41.65,3,85.51,Standard,6.2,0
